question,answer,type,entities,timestamp,error
Common diseases of wheat?,"🌱 Wheat COMPLETE CULTIVATION GUIDE 🌱

📅 SEASON & DURATION:
• Growing season: rabi
• Duration: 110-120 days

🌱 SOIL REQUIREMENTS:
• Best soil: loamy, clay loam, well-drained
• Ideal pH: 6.0-7.5

🌡️ CLIMATIC CONDITIONS:
• Temperature: 10-25°C
• Water: moderate

📍 MAJOR GROWING REGIONS:
• Punjab, Haryana, Uttar Pradesh

🎯 RECOMMENDED VARIETIES:
• HD-2967, PBW-550, WH-1105

💊 FERTILIZER RECOMMENDATION:
• NPK 120:60:40
• Additional: urea, DAP

🐛 PEST MANAGEMENT:
• Common pests: aphids, armyworm, termites
• Control: Use IPM, biological controls

🦠 DISEASE CONTROL:
• Common diseases: rust, smut, powdery mildew
• Prevention: Resistant varieties, crop rotation

💧 WATER MANAGEMENT:
• Critical stages: Flowering, grain filling
• Avoid waterlogging

📈 YIELD IMPROVEMENT:
• Timely operations
• Balanced fertilization
• Proper pest control
• Optimal planting density",crop_specific,['wheat'],2026-02-11T09:30:11.079763,
In which regions is cotton grown?,"🌱 Cotton COMPLETE CULTIVATION GUIDE 🌱

📅 SEASON & DURATION:
• Growing season: kharif
• Duration: 150-180 days

🌱 SOIL REQUIREMENTS:
• Best soil: black cotton soil, well-drained
• Ideal pH: 6.0-8.0

🌡️ CLIMATIC CONDITIONS:
• Temperature: 21-30°C
• Water: moderate

📍 MAJOR GROWING REGIONS:
• Gujarat, Maharashtra, Telangana

🎯 RECOMMENDED VARIETIES:
• Bt cotton, MCU-5, Suvin

💊 FERTILIZER RECOMMENDATION:
• NPK 80:40:40
• Additional: urea, zinc sulphate

🐛 PEST MANAGEMENT:
• Common pests: bollworm, whitefly, aphids
• Control: Use IPM, biological controls

🦠 DISEASE CONTROL:
• Common diseases: leaf curl, bacterial blight, verticillium wilt
• Prevention: Resistant varieties, crop rotation

💧 WATER MANAGEMENT:
• Critical stages: Flowering, grain filling
• Avoid waterlogging

📈 YIELD IMPROVEMENT:
• Timely operations
• Balanced fertilization
• Proper pest control
• Optimal planting density",crop_specific,['cotton'],2026-02-11T09:30:11.087281,
pH range of black soil,"🌍 Black SOIL COMPLETE PROFILE 🌍

📊 BASIC PROPERTIES:
• Texture: clayey
• Drainage: poor when wet
• Nutrient content: high in calcium/magnesium
• Water holding capacity: good
• pH range: 7.0-8.5

🌱 SUITABLE CROPS:
• cotton, sugarcane, wheat, sorghum, citrus

⚠️ COMMON PROBLEMS:
• cracks when dry, hard to work when wet, alkaline nature

🔧 IMPROVEMENT METHODS:
1. add organic matter
2. contour bunding
3. subsoiling
4. gypsum

💧 WATER MANAGEMENT:
• Irrigation frequency: Moderate
• Best irrigation: Any efficient method

🌾 FERTILIZER STRATEGY:
• Balanced applications
• Organic matter: Essential for improvement
• Soil testing: Recommended annually",soil_general,['black'],2026-02-11T09:30:11.062012,
What should I know about growing maize?,"🌱 Maize COMPLETE CULTIVATION GUIDE 🌱

📅 SEASON & DURATION:
• Growing season: kharif
• Duration: 80-110 days

🌱 SOIL REQUIREMENTS:
• Best soil: well-drained loamy, sandy loam
• Ideal pH: 5.8-7.0

🌡️ CLIMATIC CONDITIONS:
• Temperature: 18-27°C
• Water: moderate

📍 MAJOR GROWING REGIONS:
• Karnataka, Madhya Pradesh, Rajasthan

🎯 RECOMMENDED VARIETIES:
• HQPM-1, Pioneer, NK-6240

💊 FERTILIZER RECOMMENDATION:
• NPK 150:75:75
• Additional: urea, SSP

🐛 PEST MANAGEMENT:
• Common pests: stem borer, armyworm, shoot fly
• Control: Use IPM, biological controls

🦠 DISEASE CONTROL:
• Common diseases: leaf blight, stalk rot, rust
• Prevention: Resistant varieties, crop rotation

💧 WATER MANAGEMENT:
• Critical stages: Flowering, grain filling
• Avoid waterlogging

📈 YIELD IMPROVEMENT:
• Timely operations
• Balanced fertilization
• Proper pest control
• Optimal planting density",crop_general,['maize'],2026-02-11T09:30:11.079763,
Water requirements for maize?,"🌱 Maize COMPLETE CULTIVATION GUIDE 🌱

📅 SEASON & DURATION:
• Growing season: kharif
• Duration: 80-110 days

🌱 SOIL REQUIREMENTS:
• Best soil: well-drained loamy, sandy loam
• Ideal pH: 5.8-7.0

🌡️ CLIMATIC CONDITIONS:
• Temperature: 18-27°C
• Water: moderate

📍 MAJOR GROWING REGIONS:
• Karnataka, Madhya Pradesh, Rajasthan

🎯 RECOMMENDED VARIETIES:
• HQPM-1, Pioneer, NK-6240

💊 FERTILIZER RECOMMENDATION:
• NPK 150:75:75
• Additional: urea, SSP

🐛 PEST MANAGEMENT:
• Common pests: stem borer, armyworm, shoot fly
• Control: Use IPM, biological controls

🦠 DISEASE CONTROL:
• Common diseases: leaf blight, stalk rot, rust
• Prevention: Resistant varieties, crop rotation

💧 WATER MANAGEMENT:
• Critical stages: Flowering, grain filling
• Avoid waterlogging

📈 YIELD IMPROVEMENT:
• Timely operations
• Balanced fertilization
• Proper pest control
• Optimal planting density",crop_specific,['maize'],2026-02-11T09:30:11.075755,
Water requirements for cotton?,"🌱 Cotton COMPLETE CULTIVATION GUIDE 🌱

📅 SEASON & DURATION:
• Growing season: kharif
• Duration: 150-180 days

🌱 SOIL REQUIREMENTS:
• Best soil: black cotton soil, well-drained
• Ideal pH: 6.0-8.0

🌡️ CLIMATIC CONDITIONS:
• Temperature: 21-30°C
• Water: moderate

📍 MAJOR GROWING REGIONS:
• Gujarat, Maharashtra, Telangana

🎯 RECOMMENDED VARIETIES:
• Bt cotton, MCU-5, Suvin

💊 FERTILIZER RECOMMENDATION:
• NPK 80:40:40
• Additional: urea, zinc sulphate

🐛 PEST MANAGEMENT:
• Common pests: bollworm, whitefly, aphids
• Control: Use IPM, biological controls

🦠 DISEASE CONTROL:
• Common diseases: leaf curl, bacterial blight, verticillium wilt
• Prevention: Resistant varieties, crop rotation

💧 WATER MANAGEMENT:
• Critical stages: Flowering, grain filling
• Avoid waterlogging

📈 YIELD IMPROVEMENT:
• Timely operations
• Balanced fertilization
• Proper pest control
• Optimal planting density",crop_specific,['cotton'],2026-02-11T09:30:11.071751,
How to test soil quality?,"How to test soil quality:
1. Collect samples from 10-15 spots in field
2. Take from 0-6 inch depth
3. Mix samples thoroughly
4. Send to soil testing lab
5. Test for: pH, NPK, organic carbon, micronutrients
6. Frequency: Before each cropping season
7. Home kits available for basic pH testing",practical,[],2026-02-11T09:30:11.061011,
Organic farming methods for maize,"Organic farming for maize:
• Soil preparation: Green manure, compost addition
• Varieties: Use traditional or organic-certified varieties
• Pest control: Neem-based products, biological controls
• Disease control: Bio-fungicides, resistant varieties
• Certification: Requires 3-year conversion period
• Yield: May be 10-20% lower initially",practical,['maize'],2026-02-11T09:30:11.061011,
How long does wheat take to grow?,"🌱 Wheat COMPLETE CULTIVATION GUIDE 🌱

📅 SEASON & DURATION:
• Growing season: rabi
• Duration: 110-120 days

🌱 SOIL REQUIREMENTS:
• Best soil: loamy, clay loam, well-drained
• Ideal pH: 6.0-7.5

🌡️ CLIMATIC CONDITIONS:
• Temperature: 10-25°C
• Water: moderate

📍 MAJOR GROWING REGIONS:
• Punjab, Haryana, Uttar Pradesh

🎯 RECOMMENDED VARIETIES:
• HD-2967, PBW-550, WH-1105

💊 FERTILIZER RECOMMENDATION:
• NPK 120:60:40
• Additional: urea, DAP

🐛 PEST MANAGEMENT:
• Common pests: aphids, armyworm, termites
• Control: Use IPM, biological controls

🦠 DISEASE CONTROL:
• Common diseases: rust, smut, powdery mildew
• Prevention: Resistant varieties, crop rotation

💧 WATER MANAGEMENT:
• Critical stages: Flowering, grain filling
• Avoid waterlogging

📈 YIELD IMPROVEMENT:
• Timely operations
• Balanced fertilization
• Proper pest control
• Optimal planting density",crop_specific,['wheat'],2026-02-11T09:30:11.053085,
Common diseases of wheat?,"🌱 Wheat COMPLETE CULTIVATION GUIDE 🌱

📅 SEASON & DURATION:
• Growing season: rabi
• Duration: 110-120 days

🌱 SOIL REQUIREMENTS:
• Best soil: loamy, clay loam, well-drained
• Ideal pH: 6.0-7.5

🌡️ CLIMATIC CONDITIONS:
• Temperature: 10-25°C
• Water: moderate

📍 MAJOR GROWING REGIONS:
• Punjab, Haryana, Uttar Pradesh

🎯 RECOMMENDED VARIETIES:
• HD-2967, PBW-550, WH-1105

💊 FERTILIZER RECOMMENDATION:
• NPK 120:60:40
• Additional: urea, DAP

🐛 PEST MANAGEMENT:
• Common pests: aphids, armyworm, termites
• Control: Use IPM, biological controls

🦠 DISEASE CONTROL:
• Common diseases: rust, smut, powdery mildew
• Prevention: Resistant varieties, crop rotation

💧 WATER MANAGEMENT:
• Critical stages: Flowering, grain filling
• Avoid waterlogging

📈 YIELD IMPROVEMENT:
• Timely operations
• Balanced fertilization
• Proper pest control
• Optimal planting density",crop_specific,['wheat'],2026-02-11T09:30:11.054088,
When to harvest rice?,"Harvesting rice:
• Timing: When grains are hard and moisture is 20-25%
• Signs: Yellowing of leaves, hard grains
• Method: Manual or combine harvester
• Post-harvest: Dry to 12-14% moisture before storage
• Storage: Clean, dry, rodent-proof containers",practical,['rice'],2026-02-11T09:30:11.077763,
How do I grow cotton?,"🌱 Cotton COMPLETE CULTIVATION GUIDE 🌱

📅 SEASON & DURATION:
• Growing season: kharif
• Duration: 150-180 days

🌱 SOIL REQUIREMENTS:
• Best soil: black cotton soil, well-drained
• Ideal pH: 6.0-8.0

🌡️ CLIMATIC CONDITIONS:
• Temperature: 21-30°C
• Water: moderate

📍 MAJOR GROWING REGIONS:
• Gujarat, Maharashtra, Telangana

🎯 RECOMMENDED VARIETIES:
• Bt cotton, MCU-5, Suvin

💊 FERTILIZER RECOMMENDATION:
• NPK 80:40:40
• Additional: urea, zinc sulphate

🐛 PEST MANAGEMENT:
• Common pests: bollworm, whitefly, aphids
• Control: Use IPM, biological controls

🦠 DISEASE CONTROL:
• Common diseases: leaf curl, bacterial blight, verticillium wilt
• Prevention: Resistant varieties, crop rotation

💧 WATER MANAGEMENT:
• Critical stages: Flowering, grain filling
• Avoid waterlogging

📈 YIELD IMPROVEMENT:
• Timely operations
• Balanced fertilization
• Proper pest control
• Optimal planting density",crop_general,['cotton'],2026-02-11T09:30:11.054088,
Difference between wheat and sugarcane,"🌾 COMPARISON: Wheat vs Sugarcane

Wheat:
• Season: rabi
• Soil: loamy
• Water: moderate
• Duration: 110-120 days
• Main regions: Punjab, Haryana

Sugarcane:
• Season: throughout year
• Soil: deep fertile loamy
• Water: high
• Duration: 12-18 months
• Main regions: Maharashtra, Uttar Pradesh

📈 KEY DIFFERENCES:
• Water requirement: Similar
• Season: Different
• Duration: Shorter

💡 CHOICE DEPENDS ON:
• Your soil type
• Water availability
• Market demand
• Season in your region",comparison_crop,"['wheat', 'sugarcane']",2026-02-11T09:30:11.056086,
How to grow wheat?,"🌱 Wheat COMPLETE CULTIVATION GUIDE 🌱

📅 SEASON & DURATION:
• Growing season: rabi
• Duration: 110-120 days

🌱 SOIL REQUIREMENTS:
• Best soil: loamy, clay loam, well-drained
• Ideal pH: 6.0-7.5

🌡️ CLIMATIC CONDITIONS:
• Temperature: 10-25°C
• Water: moderate

📍 MAJOR GROWING REGIONS:
• Punjab, Haryana, Uttar Pradesh

🎯 RECOMMENDED VARIETIES:
• HD-2967, PBW-550, WH-1105

💊 FERTILIZER RECOMMENDATION:
• NPK 120:60:40
• Additional: urea, DAP

🐛 PEST MANAGEMENT:
• Common pests: aphids, armyworm, termites
• Control: Use IPM, biological controls

🦠 DISEASE CONTROL:
• Common diseases: rust, smut, powdery mildew
• Prevention: Resistant varieties, crop rotation

💧 WATER MANAGEMENT:
• Critical stages: Flowering, grain filling
• Avoid waterlogging

📈 YIELD IMPROVEMENT:
• Timely operations
• Balanced fertilization
• Proper pest control
• Optimal planting density",crop_general,['wheat'],2026-02-11T09:30:11.063006,'soil'
Water retention in sandy soil,"🌍 Sandy SOIL COMPLETE PROFILE 🌍

📊 BASIC PROPERTIES:
• Texture: coarse
• Drainage: excellent
• Nutrient content: low
• Water holding capacity: poor
• pH range: 6.0-8.0

🌱 SUITABLE CROPS:
• groundnut, watermelon, carrot, potato, sunflower

⚠️ COMMON PROBLEMS:
• nutrient leaching, dries quickly, low fertility

🔧 IMPROVEMENT METHODS:
1. add organic matter
2. use mulch
3. frequent irrigation
4. green manure

💧 WATER MANAGEMENT:
• Irrigation frequency: High (dries quickly)
• Best irrigation: Drip/sprinkler

🌾 FERTILIZER STRATEGY:
• Frequent light applications
• Organic matter: Essential for improvement
• Soil testing: Recommended annually",soil_general,['sandy'],2026-02-11T09:30:11.060006,
pH range of clay soil,"🌍 Clay SOIL COMPLETE PROFILE 🌍

📊 BASIC PROPERTIES:
• Texture: fine
• Drainage: poor
• Nutrient content: high
• Water holding capacity: excellent
• pH range: 5.5-7.5

🌱 SUITABLE CROPS:
• rice, wheat, soybean, cabbage, spinach

⚠️ COMMON PROBLEMS:
• compaction, poor aeration, slow drainage

🔧 IMPROVEMENT METHODS:
1. add sand
2. gypsum application
3. deep ploughing
4. add lime

💧 WATER MANAGEMENT:
• Irrigation frequency: Moderate
• Best irrigation: Any efficient method

🌾 FERTILIZER STRATEGY:
• Balanced applications
• Organic matter: Essential for improvement
• Soil testing: Recommended annually",soil_general,['clay'],2026-02-11T09:30:11.073752,
Problems with sandy soil,"🌍 Sandy SOIL COMPLETE PROFILE 🌍

📊 BASIC PROPERTIES:
• Texture: coarse
• Drainage: excellent
• Nutrient content: low
• Water holding capacity: poor
• pH range: 6.0-8.0

🌱 SUITABLE CROPS:
• groundnut, watermelon, carrot, potato, sunflower

⚠️ COMMON PROBLEMS:
• nutrient leaching, dries quickly, low fertility

🔧 IMPROVEMENT METHODS:
1. add organic matter
2. use mulch
3. frequent irrigation
4. green manure

💧 WATER MANAGEMENT:
• Irrigation frequency: High (dries quickly)
• Best irrigation: Drip/sprinkler

🌾 FERTILIZER STRATEGY:
• Frequent light applications
• Organic matter: Essential for improvement
• Soil testing: Recommended annually",soil_general,['sandy'],2026-02-11T09:30:11.061011,
Which season is good for rice?,"🌱 Rice COMPLETE CULTIVATION GUIDE 🌱

📅 SEASON & DURATION:
• Growing season: kharif
• Duration: 90-150 days

🌱 SOIL REQUIREMENTS:
• Best soil: clay, clay loam, waterlogged
• Ideal pH: 5.5-6.5

🌡️ CLIMATIC CONDITIONS:
• Temperature: 20-35°C
• Water: high

📍 MAJOR GROWING REGIONS:
• West Bengal, Andhra Pradesh, Punjab

🎯 RECOMMENDED VARIETIES:
• Pusa Basmati, Swarna, IR-64

💊 FERTILIZER RECOMMENDATION:
• NPK 100:50:50
• Additional: urea, MOP

🐛 PEST MANAGEMENT:
• Common pests: stem borer, brown plant hopper, leaf folder
• Control: Use IPM, biological controls

🦠 DISEASE CONTROL:
• Common diseases: blast, bacterial blight, sheath blight
• Prevention: Resistant varieties, crop rotation

💧 WATER MANAGEMENT:
• Critical stages: Flowering, grain filling
• Avoid waterlogging

📈 YIELD IMPROVEMENT:
• Timely operations
• Balanced fertilization
• Proper pest control
• Optimal planting density",crop_specific,['rice'],2026-02-11T09:30:11.060006,
Cost of cultivating wheat per acre,"Cost of cultivating wheat (per acre approx):
• Seeds: ₹2000-4000
• Fertilizers: ₹3000-5000
• Pesticides: ₹1500-3000
• Irrigation: ₹2000-4000
• Labor: ₹5000-8000
• Machinery: ₹2000-3000
• Total cost: ₹15,000-25,000
• Expected yield: 2-4 tons
• Net profit: ₹20,000-40,000 (varies by market price)",practical,['wheat'],2026-02-11T09:30:11.062012,
How to cultivate maize successfully?,"🌱 Maize COMPLETE CULTIVATION GUIDE 🌱

📅 SEASON & DURATION:
• Growing season: kharif
• Duration: 80-110 days

🌱 SOIL REQUIREMENTS:
• Best soil: well-drained loamy, sandy loam
• Ideal pH: 5.8-7.0

🌡️ CLIMATIC CONDITIONS:
• Temperature: 18-27°C
• Water: moderate

📍 MAJOR GROWING REGIONS:
• Karnataka, Madhya Pradesh, Rajasthan

🎯 RECOMMENDED VARIETIES:
• HQPM-1, Pioneer, NK-6240

💊 FERTILIZER RECOMMENDATION:
• NPK 150:75:75
• Additional: urea, SSP

🐛 PEST MANAGEMENT:
• Common pests: stem borer, armyworm, shoot fly
• Control: Use IPM, biological controls

🦠 DISEASE CONTROL:
• Common diseases: leaf blight, stalk rot, rust
• Prevention: Resistant varieties, crop rotation

💧 WATER MANAGEMENT:
• Critical stages: Flowering, grain filling
• Avoid waterlogging

📈 YIELD IMPROVEMENT:
• Timely operations
• Balanced fertilization
• Proper pest control
• Optimal planting density",crop_general,['maize'],2026-02-11T09:30:11.077763,
