crop,intent,question,answer,soil
wheat,Diseases,What virus diseases affect wheat in Pakistan and what are their symptoms?,Barley Yellow Dwarf Virus (BYDV): Leaves turn yellow from tip downward (starting from older leaves). Stunted plants. Transmitted by aphids. Wheat dwarf virus: Stunting yellowing. Rare in Pakistan.,
wheat,Diseases,How do diseases spread from one wheat plant or field to another?,1) Rusts: Wind-borne spores (urediniospores) travel long distances. 2) Powdery mildew: Wind-dispersed conidia. 3) Smuts: Seed-borne + wind. 4) Karnal bunt: Seed-borne + soil-borne + wind. 5) Fusarium head blight: Rain splash + wind from crop debris. Prevention: clean seed crop rotation resistant varieties field sanitation.,
wheat,Diseases,What weather conditions (humidity/rain) favor disease development in wheat?,Rusts: Cool (10-20°C) high humidity (>80% RH) with dew/fog. Powdery mildew: Moderate temps (15-22°C) high humidity. Karnal bunt: Cool (15-20°C) high humidity at flowering. Fusarium head blight: Warm (20-25°C) wet conditions at flowering. Jan-Feb foggy conditions in Punjab favor rust and powdery mildew.,
wheat,Diseases,Which regions of Pakistan are most affected by wheat diseases and why?,Yellow rust: Most severe in Pothwar region (Rawalpindi Attock Chakwal) and northern Punjab due to cool humid foggy winters. Leaf rust: Widespread in all wheat areas. Karnal bunt: More in central Punjab (Faisalabad Sahiwal). Loose smut: All areas - seed-borne. Powdery mildew: Irrigated areas with dense canopy.,
wheat,Fertilizer,What is the difference between nutrient deficiency symptoms and disease symptoms in wheat?,Nutrient deficiency: Symmetrical pattern often interveinal chlorosis uniform across field usually on older leaves first (N P K) or young leaves (Zn Fe). No pathogen signs (no spores pustules). Corrected by fertilizer. Disease: Irregular patches pustules (rust) white powder (mildew) black heads (smut) often with pathogen structures. Spreads over time. Fungicides may help.,
wheat,Diseases,What fungicides are recommended for controlling rust in wheat in Pakistan?,1) Tebuconazole (Folicur) 250ml/acre. 2) Propiconazole (Tilt) 250ml/acre. 3) Triadimefon (Bayleton) 200g/acre. 4) Pyraclostrobin + Epoxiconazole (Opera) 200ml/acre. 5) Azoxystrobin (Amistar) 200ml/acre. Apply at first rust appearance. Repeat after 10-14 days if needed. Use resistant varieties (Aas-2011 Millat-2020).,
wheat,Diseases,What fungicides are recommended for controlling powdery mildew in wheat?,1) Sulfur (80% WP) 500g/acre - effective cheap. 2) Tebuconazole 250ml/acre. 3) Propiconazole 250ml/acre. 4) Myclobutanil 200g/acre. 5) Hexaconazole 250ml/acre. Apply at first sign of white powder. Sulfur is organic-friendly. Avoid sulfur when temperature >30°C (phytotoxicity).,
wheat,Diseases,What fungicides are recommended for controlling blight (Fusarium head blight) in wheat?,1) Tebuconazole 250ml/acre. 2) Prothioconazole + Tebuconazole (Prosaro) 250ml/acre. 3) Metconazole 200ml/acre. Apply at early flowering (50% anthesis). Timely application critical.,
wheat,Diseases,What fungicides are recommended for controlling wilt in wheat in Pakistan?,Wilt is not a major disease. No specific recommendation.,
wheat,Diseases,What bactericides are used for bacterial diseases of wheat in Pakistan?,Bacterial diseases are rare. If bacterial leaf blight occurs: Copper oxychloride 400g/acre. Not routinely needed.,
wheat,Diseases,What is the spray schedule for disease management in wheat in Pakistan?,Rust-prone areas (Pothwar): 1st spray at tillering (Dec-Jan) if rust seen. 2nd spray 10-14 days later. Powdery mildew: Spray when white powder seen (Jan-Feb). General schedule: Monitor weekly from December. Spray only when disease reaches threshold (e.g. rust pustules on 5-10% leaves). Use protectant fungicides (Mancozeb) before disease arrives.,
wheat,Diseases,What is the correct dose and method of fungicide application on wheat?,1) Calculate field area and required product dose. 2) Use 100-120 liters water per acre. 3) Add fungicide to water while agitating. 4) Use flat fan or hollow cone nozzles. 5) Spray to cover all leaves. 6) For rust/mildew: ensure good coverage. 7) Spray in morning (6-9 AM). 8) Avoid spraying during flowering if possible (protect bees).,
wheat,Diseases,What systemic vs. contact fungicides are recommended for wheat?,Systemic (absorbed by plant): Tebuconazole Propiconazole Azoxystrobin - curative (can be used after infection) longer protection (10-14 days). Contact (surface only): Mancozeb Chlorothalonil Sulfur - preventive (must be applied before infection) shorter protection (5-7 days). Strategy: Use protectants early then systemics when disease appears. Alternate both to prevent resistance.,
wheat,Pesticide,How often should fungicide be sprayed during the wheat growing season?,Depends on disease pressure: Low pressure: 0-1 spray (only if disease appears). Moderate pressure: 2 sprays at 10-14 day interval. High pressure (Pothwar rust): 2-3 sprays (Dec-Jan-Feb). Do not exceed 3 sprays to avoid resistance and cost. Stop spraying after grain filling stage (100 days).,
wheat,Diseases,What are the bio-fungicides or organic disease control methods for wheat?,1) Sulfur (organic approved) for powdery mildew. 2) Neem oil (0.5%) for mildew and rust suppression. 3) Trichoderma harzianum (2kg/acre) soil application for root diseases. 4) Pseudomonas fluorescens (seed treatment). 5) Crop rotation (3-4 years). 6) Resistant varieties (Millat-2020 Aas-2011).,
wheat,HarvestTime,When is wheat ready for harvest in Pakistan?,Wheat is ready for harvest in March to May (110-130 days after sowing). Northern Punjab: April 15-May 15. Central Punjab: April 1-30. Southern Punjab: March 25-April 20. Sindh: March 1-30. KPK: May 1-June 15. Balochistan: May-June.,
wheat,HarvestTime,What are the visual signs that wheat has reached maturity and is ready to harvest?,Signs: 1) Grains hard (bite test - cannot be dented by fingernail). 2) Straw golden yellow to brown. 3) Moisture content 20-25%. 4) Flag leaf and stem dried. 5) Heads bent down. Harvest at physiological maturity. Late harvest: lodging shattering rain damage.,
wheat,HarvestTime,What is the recommended moisture content of wheat at time of harvest?,Harvest at 20-25% grain moisture content. At this stage: 1) Grains are mature but not too dry. 2) Minimal shattering during harvest. 3) Can be combined without excessive cracking. After harvest dry to 12-14% moisture for storage. Use moisture meter.,
wheat,HarvestTime,How is wheat harvested in Pakistan — manually (Daranti) or mechanically?,Manual harvesting (traditional): Using daranti (sickle) to cut wheat. Manual harvesting followed by threshing (bullock or machine thresher). Mechanical: Combine harvester (increasing adoption) - cuts threshes and cleans in one operation. Combine saves labor (cost Rs. 3000-5000/acre) but causes more grain cracking if not adjusted. Manual is common on small farms.,
wheat,HarvestTime,What machinery (Combine Harvester/Thresher) is used for harvesting wheat in Pakistan?,1) Combine harvester (e.g. New Holland John Deere Claas) - for large fields (>5 acres). Settings: cylinder speed 500-700 RPM concave clearance 10-15 mm. 2) Reaper (tractor-mounted) - cuts and windrows then pick up with thresher. 3) Stationary thresher - for manually harvested bundles. 4) Manual beating - on tarpaulin (traditional).,
wheat,HarvestTime,How should wheat be harvested to minimize shattering or field losses?,1) Harvest at 20-25% moisture (not fully dry). 2) Harvest early morning when dew present (grain less brittle). 3) Use sharp sickles (clean cut reduces shatter). 4) For combine: reduce cylinder speed (500-600 RPM) and open concave clearance. 5) Keep header low (5-10 cm above ground). 6) Harvest promptly - don't leave over-ripe. Losses can be 10-20% if mismanaged.,
wheat,HarvestTime,What is the correct harvesting time for wheat in Punjab?,Punjab: March 25 to May 15. Southern Punjab (Multan Bahawalpur): March 25-April 20. Central Punjab (Faisalabad Sahiwal): April 5-30. Northern Punjab (Rawalpindi): April 15-May 15.,
wheat,HarvestTime,What is the correct harvesting time for wheat in Sindh?,Sindh: March 1 to March 30. Lower Sindh (Hyderabad): March 1-20. Upper Sindh (Sukkur): March 10-30.,
wheat,HarvestTime,What is the correct harvesting time for wheat in KPK?,KPK: April 20 to June 15. Peshawar valley: April 20-May 15. Dera Ismail Khan: April 15-May 10. Higher elevations (Swat): May 15-June 15.,
wheat,HarvestTime,What is the correct harvesting time for wheat in Balochistan?,Balochistan: April to June. Quetta region: May 15-June 15. Sibi/Naseerabad: April 1-30.,
wheat,HarvestTime,What post-harvest activities are done immediately after wheat harvest?,1) Threshing: separate grain from straw. 2) Winnowing: remove chaff using wind or fan. 3) Cleaning: remove dust stones and immature grain. 4) Drying: sun dry to 12-14% moisture (spread on tarpaulin). 5) Bagging: store in clean jute bags. 6) Straw baling for livestock feed.,
wheat,HarvestTime,How long after sowing is wheat typically harvested in Pakistan?,110-130 days after sowing depending on variety and climate. Early varieties: 110-120 days. Medium: 120-130 days. Late: 130-140 days. In warm plains (Sindh): shorter (100-120 days). In cooler areas (Pothwar): longer (140-150 days).,
wheat,HarvestTime,What are the common mistakes farmers make during wheat harvesting in Pakistan?,1) Harvesting too early (grain soft) - shriveled grain low test weight. 2) Harvesting too late (over-ripe) - shattering loss up to 30%. 3) Cutting too high - leaving lower heads in field. 4) Rough handling - causes grain cracking. 5) Not drying properly - mold in storage. 6) Threshing on bare ground - mixing with soil/stones. 7) Using combine at wrong settings - cracked grain. 8) Mixing varieties - inconsistent quality.,
wheat,HarvestTime,How should wheat be stored after harvest in Pakistan?,1) Dry grain to 12-14% moisture (sun dry 3-5 days). 2) Clean thoroughly (remove weed seeds broken grain). 3) Store in clean dry jute bags or hermetic (PICS) bags. 4) Stack bags on wooden pallets (not direct floor). 5) Maintain cool dry well-ventilated store (20-25°C <60% RH). 6) Treat with neem leaves or malathion dust for insects. 7) For long-term: fumigate with aluminum phosphide (2-3 tablets/ton) - use trained person. 8) Monitor monthly for moisture/pests.,
wheat,HarvestTime,What is the ideal moisture content of wheat for safe long-term storage?,12-14% moisture content for safe storage up to 12 months. Above 14%: risk of mold and heating. Above 16%: rapid deterioration. Below 12%: excessive grain cracking and breakage. Use moisture meter for accuracy. Traditional test: bite grain - should be hard and crisp.,
wheat,HarvestTime,What are the major post-harvest losses for wheat in Pakistan and how to reduce them?,Major losses: 1) Shattering during harvest (10-20%). Reduce: timely harvest gentle handling. 2) Incomplete threshing (5-10%). Reduce: proper thresher settings. 3) Bird damage (5-10% if left in field). Reduce: harvest promptly. 4) Storage insects (10-20% over 6 months). Reduce: dry grain proper storage fumigation. 5) Mold (5-15%). Reduce: dry to <14% moisture. Total losses can exceed 40% without proper management.,
wheat,HarvestTime,What storage structures or containers are recommended for wheat in rural Pakistan?,1) Metal bins (drum) - airtight rodent-proof best option. 2) Hermetic bags (PICS or GrainPro) - prevents insect entry no fumigation needed. 3) Jute bags (gunny) - with inner polythene liner. 4) Clay bins (Godaym) - traditional seal with mud. 5) Plastic silos (govt scheme). 6) Improved mud silo (PARC design). Avoid: direct floor storage old chemical bags damp rooms.,
wheat,Pesticide,What pest control measures should be taken during wheat storage?,1) Clean storage area before filling. 2) Dry grain to 12-14% moisture. 3) Mix neem leaves (1kg/100kg grain) or dried neem powder. 4) Use food-grade diatomaceous earth (1kg/ton) - physical insecticide. 5) Fumigation: Aluminum phosphide tablets (2-3 per ton) - only by trained person. 6) Pheromone traps for monitoring. 7) Inspect monthly for webbing live insects musty smell. 8) Never mix old with new grain.,
wheat,Pesticide,What fumigants or storage pesticides are recommended for wheat in Pakistan?,1) Aluminum phosphide (Phostoxin) - 2-3 tablets per ton. CAUTION: Highly toxic - use trained fumigator only. Seal storage for 5-7 days. Aerate 48 hours before use. 2) Malathion dust (2% active) - 250g per ton (mix with grain). 3) Deltamethrin dust - as label. For small quantities: neem leaves camphor (mothballs). Never consume treated grain.,
