id,crop,category,intent,question,answer,region,soil,timestamp,crop1,crop2
alfalfa_HarvestTime_3879,alfalfa,fodder,HarvestTime,When is alfalfa harvested in Pakistan?,"📅 **Alfalfa HARVEST TIME IN PAKISTAN** 📅

**Harvest Period:** Every 30-35 days
**Crop Duration:** 3-5 years (perennial)

**Maturity Signs:**
• Crop reaches physiological maturity, leaves yellow, fruits/grains develop characteristic color/hardness

**Harvesting Method:** 
• Small fields: Manual harvesting
• Large fields: Mechanical harvester/combine

**Moisture Content at Harvest:** 
• Grain crops: 20-25%
• For storage: Dry to 12-14% moisture

**Post-Harvest:** Clean, dry, and store in proper conditions to maintain quality.",Punjab,,2026-02-12T19:42:49.330050,,
alfalfa_HarvestTime_3880,alfalfa,fodder,HarvestTime,Harvesting season for alfalfa,"📅 **Alfalfa HARVEST TIME IN PAKISTAN** 📅

**Harvest Period:** Every 30-35 days
**Crop Duration:** 3-5 years (perennial)

**Maturity Signs:**
• Crop reaches physiological maturity, leaves yellow, fruits/grains develop characteristic color/hardness

**Harvesting Method:** 
• Small fields: Manual harvesting
• Large fields: Mechanical harvester/combine

**Moisture Content at Harvest:** 
• Grain crops: 20-25%
• For storage: Dry to 12-14% moisture

**Post-Harvest:** Clean, dry, and store in proper conditions to maintain quality.",Sindh,,2026-02-12T19:42:49.330050,,
alfalfa_Soil_3881,alfalfa,fodder,Soil,What type of soil is best for alfalfa?,"🌱 **SOIL REQUIREMENTS FOR ALFALFA** 🌱

**Preferred Soil Type:** Well-drained loamy
**Ideal pH Range:** 6.5-7.0

**Soil Preparation:**
• Plough the field 2-3 times to achieve fine tilth
• Level the field for uniform irrigation
• Apply well-decomposed FYM 15-20 tons/acre during land preparation
• Ensure proper drainage

**Soil Testing:** Always conduct soil test before planting to determine nutrient status and pH. Collect samples from 10-15 spots per field from 0-6 inch depth.",Sindh,,2026-02-12T19:42:49.330050,,
alfalfa_Soil_3882,alfalfa,fodder,Soil,Soil requirements for alfalfa,"🌱 **SOIL REQUIREMENTS FOR ALFALFA** 🌱

**Preferred Soil Type:** Well-drained loamy
**Ideal pH Range:** 6.5-7.0

**Soil Preparation:**
• Plough the field 2-3 times to achieve fine tilth
• Level the field for uniform irrigation
• Apply well-decomposed FYM 15-20 tons/acre during land preparation
• Ensure proper drainage

**Soil Testing:** Always conduct soil test before planting to determine nutrient status and pH. Collect samples from 10-15 spots per field from 0-6 inch depth.",Punjab,,2026-02-12T19:42:49.330050,,
alfalfa_Soil_3883,alfalfa,fodder,Soil,Which soil is suitable for alfalfa?,"🌱 **SOIL REQUIREMENTS FOR ALFALFA** 🌱

**Preferred Soil Type:** Well-drained loamy
**Ideal pH Range:** 6.5-7.0

**Soil Preparation:**
• Plough the field 2-3 times to achieve fine tilth
• Level the field for uniform irrigation
• Apply well-decomposed FYM 15-20 tons/acre during land preparation
• Ensure proper drainage

**Soil Testing:** Always conduct soil test before planting to determine nutrient status and pH. Collect samples from 10-15 spots per field from 0-6 inch depth.",Punjab,,2026-02-12T19:42:49.330050,,
alfalfa_Soil_3884,alfalfa,fodder,Soil,Ideal pH for alfalfa cultivation,"🌱 **SOIL REQUIREMENTS FOR ALFALFA** 🌱

**Preferred Soil Type:** Well-drained loamy
**Ideal pH Range:** 6.5-7.0

**Soil Preparation:**
• Plough the field 2-3 times to achieve fine tilth
• Level the field for uniform irrigation
• Apply well-decomposed FYM 15-20 tons/acre during land preparation
• Ensure proper drainage

**Soil Testing:** Always conduct soil test before planting to determine nutrient status and pH. Collect samples from 10-15 spots per field from 0-6 inch depth.",Punjab,,2026-02-12T19:42:49.330050,,
alfalfa_Soil_3885,alfalfa,fodder,Soil,How to prepare soil for alfalfa?,"🌱 **SOIL REQUIREMENTS FOR ALFALFA** 🌱

**Preferred Soil Type:** Well-drained loamy
**Ideal pH Range:** 6.5-7.0

**Soil Preparation:**
• Plough the field 2-3 times to achieve fine tilth
• Level the field for uniform irrigation
• Apply well-decomposed FYM 15-20 tons/acre during land preparation
• Ensure proper drainage

**Soil Testing:** Always conduct soil test before planting to determine nutrient status and pH. Collect samples from 10-15 spots per field from 0-6 inch depth.",Punjab,,2026-02-12T19:42:49.330050,,
alfalfa_Irrigation_3886,alfalfa,fodder,Irrigation,Water requirements for alfalfa,"💧 **IRRIGATION GUIDE FOR ALFALFA** 💧

**Water Requirement:** 8-10 irrigations/year

**Critical Irrigation Stages:**
• Flowering and fruit/grain development stages

**Recommended Methods:**
• Traditional: Flood/furrow irrigation
• Efficient: Drip irrigation (saves 30-50% water)
• Sprinkler: Suitable for light soils

**Irrigation Interval:**
• Summer: 7-10 days
• Winter: 10-15 days

**Government Subsidy:** 60-80% subsidy available on drip and sprinkler irrigation systems. Contact Agriculture Department.",Punjab,,2026-02-12T19:42:49.330050,,
alfalfa_Irrigation_3887,alfalfa,fodder,Irrigation,How many irrigations for alfalfa?,"💧 **IRRIGATION GUIDE FOR ALFALFA** 💧

**Water Requirement:** 8-10 irrigations/year

**Critical Irrigation Stages:**
• Flowering and fruit/grain development stages

**Recommended Methods:**
• Traditional: Flood/furrow irrigation
• Efficient: Drip irrigation (saves 30-50% water)
• Sprinkler: Suitable for light soils

**Irrigation Interval:**
• Summer: 7-10 days
• Winter: 10-15 days

**Government Subsidy:** 60-80% subsidy available on drip and sprinkler irrigation systems. Contact Agriculture Department.",Punjab,,2026-02-12T19:42:49.330050,,
alfalfa_Irrigation_3888,alfalfa,fodder,Irrigation,Irrigation schedule for alfalfa,"💧 **IRRIGATION GUIDE FOR ALFALFA** 💧

**Water Requirement:** 8-10 irrigations/year

**Critical Irrigation Stages:**
• Flowering and fruit/grain development stages

**Recommended Methods:**
• Traditional: Flood/furrow irrigation
• Efficient: Drip irrigation (saves 30-50% water)
• Sprinkler: Suitable for light soils

**Irrigation Interval:**
• Summer: 7-10 days
• Winter: 10-15 days

**Government Subsidy:** 60-80% subsidy available on drip and sprinkler irrigation systems. Contact Agriculture Department.",Punjab,,2026-02-12T19:42:49.330050,,
alfalfa_Irrigation_3889,alfalfa,fodder,Irrigation,Best irrigation method for alfalfa,"💧 **IRRIGATION GUIDE FOR ALFALFA** 💧

**Water Requirement:** 8-10 irrigations/year

**Critical Irrigation Stages:**
• Flowering and fruit/grain development stages

**Recommended Methods:**
• Traditional: Flood/furrow irrigation
• Efficient: Drip irrigation (saves 30-50% water)
• Sprinkler: Suitable for light soils

**Irrigation Interval:**
• Summer: 7-10 days
• Winter: 10-15 days

**Government Subsidy:** 60-80% subsidy available on drip and sprinkler irrigation systems. Contact Agriculture Department.",Punjab,,2026-02-12T19:42:49.330050,,
alfalfa_Irrigation_3890,alfalfa,fodder,Irrigation,How to irrigate alfalfa?,"💧 **IRRIGATION GUIDE FOR ALFALFA** 💧

**Water Requirement:** 8-10 irrigations/year

**Critical Irrigation Stages:**
• Flowering and fruit/grain development stages

**Recommended Methods:**
• Traditional: Flood/furrow irrigation
• Efficient: Drip irrigation (saves 30-50% water)
• Sprinkler: Suitable for light soils

**Irrigation Interval:**
• Summer: 7-10 days
• Winter: 10-15 days

**Government Subsidy:** 60-80% subsidy available on drip and sprinkler irrigation systems. Contact Agriculture Department.",KPK,,2026-02-12T19:42:49.330050,,
alfalfa_Fertilizer_3891,alfalfa,fodder,Fertilizer,Fertilizer recommendation for alfalfa,"💊 **FERTILIZER RECOMMENDATION FOR ALFALFA (PER ACRE)** 💊

**Recommended Dose:** DAP 1 bag/acre, Rhizobium inoculation

**Application Schedule:**
• **Basal Dose (At Sowing):** Apply full DAP + MOP + 1/3 Urea
• **Vegetative Stage (25-30 days):** 1/3 Urea top dressing
• **Reproductive Stage (45-60 days):** 1/3 Urea top dressing

**Organic Option:**
• Farm Yard Manure: 15-20 tons/acre during land preparation
• Green manuring: Dhaincha, Sunn hemp

**Micronutrients (Soil Test Based):**
• Zinc: 10-15 kg/acre (Zinc Sulphate)
• Boron: 2-3 kg/acre (Borax)

**Tip:** Split nitrogen application increases efficiency by 30%.",KPK,,2026-02-12T19:42:49.330050,,
alfalfa_Fertilizer_3892,alfalfa,fodder,Fertilizer,How much fertilizer for alfalfa per acre?,"💊 **FERTILIZER RECOMMENDATION FOR ALFALFA (PER ACRE)** 💊

**Recommended Dose:** DAP 1 bag/acre, Rhizobium inoculation

**Application Schedule:**
• **Basal Dose (At Sowing):** Apply full DAP + MOP + 1/3 Urea
• **Vegetative Stage (25-30 days):** 1/3 Urea top dressing
• **Reproductive Stage (45-60 days):** 1/3 Urea top dressing

**Organic Option:**
• Farm Yard Manure: 15-20 tons/acre during land preparation
• Green manuring: Dhaincha, Sunn hemp

**Micronutrients (Soil Test Based):**
• Zinc: 10-15 kg/acre (Zinc Sulphate)
• Boron: 2-3 kg/acre (Borax)

**Tip:** Split nitrogen application increases efficiency by 30%.",KPK,,2026-02-12T19:42:49.330050,,
alfalfa_Fertilizer_3893,alfalfa,fodder,Fertilizer,NPK ratio for alfalfa,"💊 **FERTILIZER RECOMMENDATION FOR ALFALFA (PER ACRE)** 💊

**Recommended Dose:** DAP 1 bag/acre, Rhizobium inoculation

**Application Schedule:**
• **Basal Dose (At Sowing):** Apply full DAP + MOP + 1/3 Urea
• **Vegetative Stage (25-30 days):** 1/3 Urea top dressing
• **Reproductive Stage (45-60 days):** 1/3 Urea top dressing

**Organic Option:**
• Farm Yard Manure: 15-20 tons/acre during land preparation
• Green manuring: Dhaincha, Sunn hemp

**Micronutrients (Soil Test Based):**
• Zinc: 10-15 kg/acre (Zinc Sulphate)
• Boron: 2-3 kg/acre (Borax)

**Tip:** Split nitrogen application increases efficiency by 30%.",Sindh,,2026-02-12T19:42:49.330050,,
alfalfa_Fertilizer_3894,alfalfa,fodder,Fertilizer,Best fertilizer for alfalfa,"💊 **FERTILIZER RECOMMENDATION FOR ALFALFA (PER ACRE)** 💊

**Recommended Dose:** DAP 1 bag/acre, Rhizobium inoculation

**Application Schedule:**
• **Basal Dose (At Sowing):** Apply full DAP + MOP + 1/3 Urea
• **Vegetative Stage (25-30 days):** 1/3 Urea top dressing
• **Reproductive Stage (45-60 days):** 1/3 Urea top dressing

**Organic Option:**
• Farm Yard Manure: 15-20 tons/acre during land preparation
• Green manuring: Dhaincha, Sunn hemp

**Micronutrients (Soil Test Based):**
• Zinc: 10-15 kg/acre (Zinc Sulphate)
• Boron: 2-3 kg/acre (Borax)

**Tip:** Split nitrogen application increases efficiency by 30%.",Balochistan,,2026-02-12T19:42:49.330050,,
alfalfa_Fertilizer_3895,alfalfa,fodder,Fertilizer,Organic fertilizer for alfalfa,"💊 **FERTILIZER RECOMMENDATION FOR ALFALFA (PER ACRE)** 💊

**Recommended Dose:** DAP 1 bag/acre, Rhizobium inoculation

**Application Schedule:**
• **Basal Dose (At Sowing):** Apply full DAP + MOP + 1/3 Urea
• **Vegetative Stage (25-30 days):** 1/3 Urea top dressing
• **Reproductive Stage (45-60 days):** 1/3 Urea top dressing

**Organic Option:**
• Farm Yard Manure: 15-20 tons/acre during land preparation
• Green manuring: Dhaincha, Sunn hemp

**Micronutrients (Soil Test Based):**
• Zinc: 10-15 kg/acre (Zinc Sulphate)
• Boron: 2-3 kg/acre (Borax)

**Tip:** Split nitrogen application increases efficiency by 30%.",Balochistan,,2026-02-12T19:42:49.331067,,
alfalfa_Pesticide_3896,alfalfa,fodder,Pesticide,Common pests of alfalfa,"🐛 **PEST MANAGEMENT IN ALFALFA** 🐛

**Major Pests in Pakistan:**
• Aphids
• Leafhopper

**Integrated Pest Management (IPM) Strategies:**

🌱 **Cultural Control:**
• Use resistant varieties
• Optimal planting time
• Proper spacing
• Balanced fertilization
• Crop rotation

🦋 **Biological Control:**
• Release Trichogramma wasps for borers
• Ladybird beetles for aphids
• NPV for bollworms

⚙️ **Mechanical Control:**
• Pheromone traps
• Yellow sticky traps (for whitefly)
• Light traps

💊 **Chemical Control (Last Resort):**
• Use recommended pesticides at economic threshold level
• Rotate chemical groups to avoid resistance

**Organic Options:** Neem oil (5ml/L), garlic extract for light infestations.",Balochistan,,2026-02-12T19:42:49.331067,,
alfalfa_Pesticide_3897,alfalfa,fodder,Pesticide,How to control pests in alfalfa?,"🐛 **PEST MANAGEMENT IN ALFALFA** 🐛

**Major Pests in Pakistan:**
• Aphids
• Leafhopper

**Integrated Pest Management (IPM) Strategies:**

🌱 **Cultural Control:**
• Use resistant varieties
• Optimal planting time
• Proper spacing
• Balanced fertilization
• Crop rotation

🦋 **Biological Control:**
• Release Trichogramma wasps for borers
• Ladybird beetles for aphids
• NPV for bollworms

⚙️ **Mechanical Control:**
• Pheromone traps
• Yellow sticky traps (for whitefly)
• Light traps

💊 **Chemical Control (Last Resort):**
• Use recommended pesticides at economic threshold level
• Rotate chemical groups to avoid resistance

**Organic Options:** Neem oil (5ml/L), garlic extract for light infestations.",Balochistan,,2026-02-12T19:42:49.331067,,
alfalfa_Pesticide_3898,alfalfa,fodder,Pesticide,Pest management in alfalfa,"🐛 **PEST MANAGEMENT IN ALFALFA** 🐛

**Major Pests in Pakistan:**
• Aphids
• Leafhopper

**Integrated Pest Management (IPM) Strategies:**

🌱 **Cultural Control:**
• Use resistant varieties
• Optimal planting time
• Proper spacing
• Balanced fertilization
• Crop rotation

🦋 **Biological Control:**
• Release Trichogramma wasps for borers
• Ladybird beetles for aphids
• NPV for bollworms

⚙️ **Mechanical Control:**
• Pheromone traps
• Yellow sticky traps (for whitefly)
• Light traps

💊 **Chemical Control (Last Resort):**
• Use recommended pesticides at economic threshold level
• Rotate chemical groups to avoid resistance

**Organic Options:** Neem oil (5ml/L), garlic extract for light infestations.",Balochistan,,2026-02-12T19:42:49.331067,,
alfalfa_Pesticide_3899,alfalfa,fodder,Pesticide,Insecticides for alfalfa,"🐛 **PEST MANAGEMENT IN ALFALFA** 🐛

**Major Pests in Pakistan:**
• Aphids
• Leafhopper

**Integrated Pest Management (IPM) Strategies:**

🌱 **Cultural Control:**
• Use resistant varieties
• Optimal planting time
• Proper spacing
• Balanced fertilization
• Crop rotation

🦋 **Biological Control:**
• Release Trichogramma wasps for borers
• Ladybird beetles for aphids
• NPV for bollworms

⚙️ **Mechanical Control:**
• Pheromone traps
• Yellow sticky traps (for whitefly)
• Light traps

💊 **Chemical Control (Last Resort):**
• Use recommended pesticides at economic threshold level
• Rotate chemical groups to avoid resistance

**Organic Options:** Neem oil (5ml/L), garlic extract for light infestations.",Balochistan,,2026-02-12T19:42:49.331067,,
alfalfa_Pesticide_3900,alfalfa,fodder,Pesticide,Organic pest control for alfalfa,"🐛 **PEST MANAGEMENT IN ALFALFA** 🐛

**Major Pests in Pakistan:**
• Aphids
• Leafhopper

**Integrated Pest Management (IPM) Strategies:**

🌱 **Cultural Control:**
• Use resistant varieties
• Optimal planting time
• Proper spacing
• Balanced fertilization
• Crop rotation

🦋 **Biological Control:**
• Release Trichogramma wasps for borers
• Ladybird beetles for aphids
• NPV for bollworms

⚙️ **Mechanical Control:**
• Pheromone traps
• Yellow sticky traps (for whitefly)
• Light traps

💊 **Chemical Control (Last Resort):**
• Use recommended pesticides at economic threshold level
• Rotate chemical groups to avoid resistance

**Organic Options:** Neem oil (5ml/L), garlic extract for light infestations.",Sindh,,2026-02-12T19:42:49.331067,,
